index,given_label,given_label_name,prob_human,prob_machine,quality_score,flagged,text_snippet
14090,1,machine,0.0,1.0,1.0,False,"Lokhu kuzothelela ukuhamba phambili kwezempilo ezindawo ezahlukene, ezifaka phakathi izifunda ezivuthayo, ngendlela yokw"
14091,1,machine,0.0,1.0,1.0,False,Ibhakabhaka lekhanda lekhanda liyisithiyo esitholakala ezindaweni zonke lapho kukhula khona ummbila e-Afrika - lesi sith
14092,1,machine,0.0,1.0,1.0,False,"Ngakho-ke, uma sikhuluma ngolwazi oluqondiswa ngezwi ezikhungweni, kubalulekile ukuthi sikhumbule ukuthi lokhu akukhona "
14093,1,machine,0.0,1.0,1.0,False,"Ukukhulelwa Kwentsha - Ingxoxo Ngesikhathi Samanje Isingeniso Namuhla, sijabule ukuba nezingxoxo ezibalulekile mayelana "
14094,0,human,1.0,0.0,1.0,False,"Yonke ingane inesibophezelo esifanele esihambisana nobudala bengane namandla ayo ngomndeni, ngomphakathi, ngohulumeni ne"
14095,1,machine,0.0,1.0,1.0,False,"UMnumzane Mthembu wavuma, ""Siphumelele ngenxa yokubambisana. Uma sikhuluma, sithola izixazululo."" Ngale ndlela, uThandi "
14096,1,machine,0.0,1.0,1.0,False,"Uma ibhajethi ivunywa, leyo Mnyango inganikezwa imvume yokuhamba phambili nohlelo lwayo lwezezimali. Ukuqoqwa kwentela n"
14097,0,human,1.0,0.0,1.0,False,Amandla asetshenzisiwe noma umsebenzi owenziwe yisisebenzi esihlonzwe esigatshaneni kufanele uthathwe njengowenziwe noma
14098,1,machine,0.0,1.0,1.0,False,"UJacob Zuma: Iphrofayela Yomuntu UJacob Gedleyihlekisa Zuma, owazalwa ngomhla ziyi-12 kuNhlangulana ngonyaka ka-1942, un"
14099,1,machine,0.0,1.0,1.0,False,"Ngokomthetho, lokhu kusho ukuthi umfaki-sicelo uzoba nezingxoxo zemibuzo nommagistrate, ezihlelwe nguMphakathi Wenkantol"
14100,0,human,1.0,0.0,1.0,False,"Yize isisebenzi singajeziselwa ilivu evunywe ngokusemthethweni, kuyiqiniso ukuthi isisebenzi ebesiphuthile emsebenzini i"
14101,0,human,1.0,0.0,1.0,False,"Umhleli obhalisiwe obekwe ieala lokungaziphathi kahle ngokuhlongozwe esigatshaneni anganikwa isexwayiso, athethiswe, nom"
14102,1,machine,0.0,1.0,1.0,False,"Ngakwesokunxele kwababukeli, uma iboniswa kumkhankaso, umkhankaso wayo kufanele ube phambi kwemikhankaso yezinye iflegi."
14103,1,machine,0.0,1.0,1.0,False,"Ingxenye 10 yeMthetho Wokukhuthaza Ukufinyelela Kumininingwane (Umthetho No. 2 ka-2000), (okubizwa ngokuthi Umthetho lap"
14104,1,machine,0.0,1.0,1.0,False,"Sizosebenza ngokubambisana ne-municipality, siqinisekisa ukuthi iRand ngayinye ibalulekile emsebenzini eyenzelwa wona. N"
14105,1,machine,0.0,1.0,1.0,False,"UThabo uthe: “Ngokuthi ngikhona emgwaqeni, ngikhuluma nezakhamuzi, ngithola iziphakamiso ezilungile. Lokhu kungivulela a"
14106,0,human,1.0,0.0,1.0,False,Ukwelulekana nokusebenzisana kusetshenziswa i- Biznetwork (www.biznetwork.co.za). Imivuzo etholakala ngama-eBucks eBhizi
14107,0,human,1.0,0.0,1.0,False,"Indawo ehlala izingane, yindawo erejistiwe yonakekelo lwezingane. Izindawo ezihlala izingane zingenza isicelo semali yos"
14108,1,machine,0.0,1.0,1.0,False,"Ngokuhamba kwesikhathi, le Ndaba izoshicilela Izaziso kuGazethi yoHulumeni enemininingwane yezimo zokuhamba kwemifula ne"
14109,0,human,1.0,0.0,1.0,False,izinguquko ezisemthethweni ezingaphazamisa i-EPMDS zaziswa ngendlela okuyiyo. uphiko kanye nezisebenzi zinikezelwa ukwes
14110,0,human,1.0,0.0,1.0,False,"Futhi kwakungafakwanga ekubhekelweni kwezindleko ngaleso sikhathi, cha? Ama-Antiretrovirals yimithi esetshenziselwa ukwe"
14111,1,machine,0.0,1.0,1.0,False,Imvume yokudlulisela yenkampani inikezwa umuntu ongaphandle odluliselwa inkampani yakhe ukuze asebenze kwi-affiliate yay
14112,1,machine,0.0,1.0,1.0,False,"Ndawonye, sakha umphakathi kanye nezwe elihloniphekile ezinganeni zethu nakubo bonke abahlali baseNingizimu Afrika. Inqu"
14113,0,human,1.0,0.0,1.0,False,Amalunga azihluphekelayo azithola esenkingeni. Umfundisi ufike nomthetho ozoliqeda nya ibandla othi imali yethikithi izo
14114,0,human,1.0,0.0,1.0,False,"Inhloso yalokhu kuhlolisisa kwakuwukwakhiwa nokuhlelwa kohlelo lwezifundo, ukwembulela othisha ngalokho okulindeleke kub"
14115,0,human,1.0,0.0,1.0,False,"; kanye b nokususwa kwesigatshana sesi-3 sesigaba- f. b ube nemininingwane ebekiwe yelayisense ngayinye, efaka, ngenhlos"
14116,0,human,1.0,0.0,1.0,False,Ukwethuka okukhulu okuhleli engqondweni yakhe ukungwavuma okwethusayo okuzwalakayo okwenziwa yimoto ezayo yamaphoyisa ez
14117,0,human,1.0,0.0,1.0,False,"Abakwazi ukuzihlela nokuziphatha bona ngokwabo nalokho abakwenzayo bakwenze ngempumelelo. Abakwazi ukuqoqa, bahlaziye, b"
14118,1,machine,0.0,1.0,1.0,False,"Lokhu kwavula ithuba lokudlala ngomkhiqizo owaziwa ngeXbox Game Pass, okwakha induduzo yokuthola imidlalo eminingi ngeny"
14119,1,machine,0.0,1.0,1.0,False,"Ngomhla ka-22 kuJanuwari, impi yaseSandlwana yaqala. Amabutho amaZulu, eziningi, akhombisa ubuhlakani obukhulu. UZulu ba"
14120,0,human,1.0,0.0,1.0,False,Qaphela: 1. Lelifomu kufanele ligcwaliswe ngamagama ngezinhlamu ezinkulu. Awuphoqelekile ukugcwalisa izinombolo 5 no 6 k
14121,0,human,1.0,0.0,1.0,False,Kukuwe ukukhetha lezo zeluleko ezizokusebenzela. Kungenzeka uqaphele izinguquko ezithile endleleni yakho yokuziphatha ng
14122,1,machine,0.0,1.0,1.0,False,"UNgqongqoshe WezeMali umemezela iziphakamiso zebhajethi zonyaka wezezimali olandelayo, kanye nezivote zebhajethi zazo zo"
14123,1,machine,0.0,1.0,1.0,False,"Inqubo yokulungiselela kufanele ibe nomthelela ekuzilungiseleleni komphakathi ngokusebenzisa inqubo ye-IDP. Ngakho-ke, a"
14124,0,human,0.9976,0.0024,0.9976,False,"Eminyakeni eyikhulu eyedlule, kwakukhona amatilosi ayelandela lowo mzila, ngesikhathi imikhumbi yabo ishayisana kulawo m"
14125,1,machine,0.0,1.0,1.0,False,"Impilo Yengqondo Entsha: Ukubaluleka Kokukhuluma Ngempilo Yengqondo Kwentsha Ngiyabingelela, ngithanda ukukwazisa ngenda"
14126,0,human,1.0,0.0,1.0,False,Sekela-Sihlalo ngoba kwakungabona bobane kuphela. Silindele ukusebenza ngokusondelana kanye nobudlelwano obunezithelo. N
14127,0,human,1.0,0.0,1.0,False,Isigaba sokuphathwa kokufakelela sibhekene nokusungula iminikelo yokwahlukaniseka kwamabhrendi kanye nokuthengisa imikhi
14128,1,machine,0.0,1.0,1.0,False,Ukunakekelwa Kwabantu Abadala: Iphrofayela KaMnumzane Thandazani Ndlovu UMnumzane Thandazani Ndlovu ungumuntu oneminyaka
14129,1,machine,0.0,1.0,1.0,False,Imali engama-R81 million ihlinzekwe ngaphansi kohlelo ukuze inikeze amabhizinisi ithuba lokuncintisana esikhundleni soku
14130,0,human,1.0,0.0,1.0,False,"Isimo sobuciko bokuqapha ukuxhumana komoya kufakwe ohlwini lwamathenda. Ukuzila, noma isisu esingenalutho ngaleso sikhat"
14131,0,human,1.0,0.0,1.0,False,b kanti abuyisele lokho akususile ngemva nje kokuqeda kwakhe ukukusebenzisa lokho athe wakususa. Lapho omele ezempilo eb
14132,1,machine,0.0,1.0,1.0,False,"Ngaphakathi kwezehlakalo ezithokozisayo, sihamba siye ezindaweni ezihlukahlukene, simele izinkambo, nabantu baphumula ez"
14133,0,human,1.0,0.0,1.0,False,Manje izolo usitshele ukuthi umholi we-JOC empeleni kwakungu-Nksz. Stoman. Ubuchwepheshe bokuhlola bezempilo kanye nobeg
14134,1,machine,0.0,1.0,1.0,False,"Imfundo yahlukaniswa, kwaziswa kalula ukuthi abantu abamnyama banele bakwazi ukufunda, kanti abamhlophe kufanele bathole"
14135,1,machine,0.0,1.0,1.0,False,Kodwa kubalulekile ukuhlonza ukuthi iyiphi i-pest enobungozi bese ukhetha umuthi wokubulala amaphutha ofanele ukuze uwuf
14136,1,machine,0.0,1.0,1.0,False,"Mthethwa: Yebo, kubalulekile ukuthi abazali bazi ukuthi ukugonywa akukhona kuphela ukuvikela izingane zabo, kodwa futhi "
14137,0,human,1.0,0.0,1.0,False,"Uma umuntu ecela umlando ngesimo esithile (isib. ikhophi yephepha, ngokwekhomputha, njll) kufanele awuthole ngaleso simo"
14138,0,human,1.0,0.0,1.0,False,Kunesivumelwano senqubo yeBheyili ekhona esayinwe yiyo yonke iminyango engamaqoqo e-JCPS ukwenza lula in-qubekela phambi
14139,0,human,1.0,0.0,1.0,False,"UNgqongqoshe angadlulisa noma imaphi amandla, ngaphandle kwamandla okwenza imithethonkambiso, ewadlulisela kuMqondisi-Ji"
14140,1,machine,0.0,1.0,1.0,False,"UZanele waba yisibonelo esihle, umoya ophilayo, okhuthaza abanye ukuba bakhuthaze futhi baqinise. Ekugcineni, uZanele wa"
14141,1,machine,0.0,1.0,1.0,False,Ibhodi yokweluleka ingathatha kumself noma iceliwe nguNgqongqoshe noma igunya lokulawula ukuba ihlole futhi ilethe umbik
14142,1,machine,0.0,1.0,1.0,False,"Empeleni, ""ukwakha"" kubhekisela emshape nasekubonakaliseni kwesikhumbuzo esithokozisayo. Ezinye izakhiwo ziqhutshwa umse"
14143,1,machine,0.0,1.0,1.0,False,"UMphathiswa Wezamanzi Nezihlahla, ngaphansi kwamandla anikezwe yizigaba 26 (a) no (g), kanye nesigaba 116 esifundwa ndaw"
14144,1,machine,0.0,1.0,1.0,False,"U-Cassper Nyovest: Iphupho Elikhanyayo Nokusebenza Kwesimanje U-Cassper Nyovest, igama eliqhakazile emculweni weHip Hop "
14145,0,human,1.0,0.0,1.0,False,Ukusebenzisa izindlela zomsebenzi ukuphatha inhlaselo ekhona ngenxa yazo zonke izinto eziphuma emazweni angaphandle ezih
14146,1,machine,0.0,1.0,1.0,False,36 ka-1998). b Isivumelwano kumele sihlinzeke ngokuqhathaniswa kwesikhathi somsebenzi owenziwayo; kufanele futhi c ivume
14147,1,machine,0.0,1.0,1.0,False,"Umthelela wesikhathi eside womkhankaso we-Fees Must Fall Umkhankaso we-Fees Must Fall, oqale ngonyaka we-2015, ube nemip"
14148,0,human,1.0,0.0,1.0,False,c Imali ekhokhelwa ukufinyelela embhalweni ogciniwe incike ohlotsheni oludingwayo lokufinyelela embhalweni kanjalo nobud
14149,0,human,1.0,0.0,1.0,False,"Kwezinye zalezi zinsiza, akuphethwe kahle kanti nendlela abasebenzi abacabanga ngayo idinga ukuthi yenziwe ngcono. Kweze"
14150,1,machine,0.0,1.0,1.0,False,"Uhlelo lwemihlangano lwalunemisebenzi ehlukahlukene, okuhlanganisa izinkulumo, izifundo, nezethulo. Abantu babenethuba l"
14151,1,machine,0.0,1.0,1.0,False,Usayizi wephepha wale ndatshana ngu-A4 noma ingxenye egcinwe kukhompyutha noma ngokuqondile noma ngendlela efundeka ngom
14152,0,human,1.0,0.0,1.0,False,Lo mbhalo kumele ufundwe njengengxenye yesitatimende sohlelo lwezifundo sikazwelonke esibukeziwe samabanga R-9 (ezikolen
14153,1,machine,0.0,1.0,1.0,False,Uhulumeni bendawo udlala indima ebalulekile ezinhlelweni zokuthuthukiswa lapha eNingizimu Afrika. Uhlelo lokwakha imipha
14154,0,human,1.0,0.0,1.0,False,"(Ngezinye izikhathi kungalunga ukuthola umkhontilaki ukulima nokuvuna, kodwa kungcono ukuzenzela yonke imisebenzi). Kufa"
14155,1,machine,0.0,1.0,1.0,False,Umsebenzi omkhulu weMkhakha Wamazwi Kazwelonke (NLS) mayelana noHlelo lwezilimi ukuhlinzeka ngokuqonda okukhululekile no
14156,0,human,1.0,0.0,1.0,False,"e Icelo lokusebenza, icebo lezezimali necebo lokuphatha ezempumelelo, f Isiseko sombiko wonyaka olungiswe ngokwesiqephu "
14157,0,human,1.0,0.0,1.0,False,I-SALGBC iyoba nomsebenzi wokuhlanganisa umbiko ofanele kazwelonke kanye nohlaziyo oludingekayo lokuxhasa izingxoxo zoku
14158,0,human,1.0,0.0,1.0,False,"Isisetshenziswa singalungisela indlela esisebenza ngayo kwizidingo zakho, okuthandayo kanye nalokho ongakuthandi ngokuth"
14159,1,machine,0.0,1.0,1.0,False,"Ukuthatha isinqumo: Ingxenye 3 yoMthetho Osekela iNkantolo yoMthethosisekelo, 1995 Umthetho No. Ukuthatha isinqumo: Ingx"
14160,0,human,1.0,0.0,1.0,False,"Noma abantu besifazane beyiningi ebantwini baseNIngizimu Afrika, abantu besifazane baseyidlanzana uma kuziwa ekuthathwen"
14161,0,human,1.0,0.0,1.0,False,"Isikhathi seminyaka emithathu yaleli Bhodi elikhona njengamanje sesiphelile ngokomthetho namuhla. Kulungile, sabe sesini"
14162,0,human,1.0,0.0,1.0,False,Ngizocela u-Prof Ransom - Prof Ransom ngiyakwemukela. Ezinye izimoto zavaleleka eTrompbergpass kanti umasipala uyasiza k
14163,1,machine,0.0,1.0,1.0,False,"Ngiyavuma, le ndaba yeMedupi iyinkimbinkimbi, kodwa sizama ukuyiqonda kahle. Ngabe ubazi ukuthi ama-boiler aseMedupi ayi"
14164,1,machine,0.0,1.0,1.0,False,"Lokhu kuhlanganisa inombolo ye-akhawunti, igama le-akhawunti, kanye nemininingwane ye-branch. Lezi zinto zibalulekile uk"
14165,1,machine,0.0,1.0,1.0,False,Lokhu kugcizelela isidingo sokwethula umthetho kazwelonke ukuze kuqondiswe indima nemisebenzi yabaholi bendabuko ekuphat
14166,1,machine,0.0,1.0,1.0,False,"Amalungelo Abantu Besifazane: Isidingo Sokuphakanyiswa Nokuhlonishwa Emhlabeni wanamuhla, amalungelo abantu besifazane a"
14167,0,human,1.0,0.0,1.0,False,"i Uma kungu Yebo, chaza: i izinombolo zemoto .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. . ;"
14168,1,machine,0.0,1.0,1.0,False,"Ngesikhathi sasehlobo, kuvame ukuba nesidingo sokuphuthuma ukuze kuqedwe umsebenzi ngaphakathi kwesikhathi esitholakalay"
14169,0,human,1.0,0.0,1.0,False,"Uma kunendlela engacindezeli kakhulu engasetshenziswa, ngamanye amazwi uma ungadingi ukuthi umbophe umuntu, iphoyisa kum"
14170,1,machine,0.0,1.0,1.0,False,IBhange Lezindawo kufanele linikeze abakhiqizi ukuqonda ukuze bakwazi ukuphikisa izindleko eziphezulu zemali. Abakhiqizi
14171,0,human,0.0017,0.9983,0.0017,False,e noma ngubani ophakathi nendawo othula imisebenzi eqagulwe esigabeni-721d soMthetho Womshuwalense Wesikhathi eside we-1
14172,1,machine,0.0,1.0,1.0,False,"Ikhwalithi ibhekisela ekuqinisekiseni okuphelele komuthi noma indlela yokwelapha, noma ukungenelela kwezokwelapha okuvum"
14173,0,human,1.0,0.0,1.0,False,"Abasolwa babaleka baya ngaku-Pine Street lapho abavulela ngenhlamvu kulabo ababajahayo, nabo bephendula ngenhlamvu. Kume"
14174,0,human,1.0,0.0,1.0,False,Ukuthuthukisa uhlelo olunqala lokuphepha komphakathi oluhlanganisa imizamo yokunikela nokunganikeli nokuklelisa phambili
14175,0,human,1.0,0.0,1.0,False,"Ekukhumbuleni laba bafundi beminyaka edlule kunemiyalezo ehleli, leyo yokomela inkululeko nolwazi olutheleka nangamandla"
14176,0,human,1.0,0.0,1.0,False,Lapho kunokuthengiselana phakathi komthengisi osemthethweni kanye nophethe isitifiketi ekukhulunywa ngaso esigabeni 41d 
14177,0,human,1.0,0.0,1.0,False,Isimo esibhekene naso kanye nemisebenzi esizinikeze wona sidinga ukuthi sivuse ugqozi kubantu sibahlanganise babe munye 
14178,0,human,0.9999,1e-04,0.9999,False,"Isimo somphakathi noma sokuhlala kwabantu sibhekisela oshintshweni olubangelwa yizinguquko ezintathu: ukuzala, ukufa nok"
14179,1,machine,0.0,1.0,1.0,False,"Ngokubheka izinzuzo ezitholakalayo, umhlomuli ungathola ukufinyelela ezinsizeni eziningi, okuhlanganisa ukwelashwa kwezi"
14180,1,machine,0.0,1.0,1.0,False,"iBolt: Ukuguqula Indlela Esihamba Ngayo Emhlabeni wanamuhla, ubuchwepheshe buye buguqula izindlela eziningi zokuphila kw"
14181,1,machine,0.0,1.0,1.0,False,"Ukwakhisa ifa lokuphila — kuyadingeka. Ukudinga ukuyiqonda indlela yokuvuselela ubuchopho kanye nezezimali, kungekho oku"
14182,0,human,1.0,0.0,1.0,False,Kumele umazise umshushisi uma uzofi ka emva kwesi khathi noma uma ungeke ukwazi ukufika enkantolo ngelanga lecala. Uma k
14183,0,human,1.0,0.0,1.0,False,Ukuthi bonke abafundi kumele bafunde ulimi lwendabuko lwaseAfrika okungenani iminyaka engengaphansi kwemithathu lingakap
14184,1,machine,0.0,1.0,1.0,False,"Ukusebenza ndawonye, noma ngabe ungaphikisana, kudala umoya ophilayo emidlalweni. Isigaba 5: Ukuqeqesha Nokuthuthukisa U"
14185,1,machine,0.0,1.0,1.0,False,"Ngemva kokukhululwa kwakhe ngo-1990, uMandela wanikela ngempilo yakhe ekwakheni umphakathi owubumbene. Waqoqa izidingo z"
14186,0,human,1.0,0.0,1.0,False,"a kulowo muntu obhalisiwe, noma b uma lowo muntu obhalisiwe engekho , sibhekise kumuntu ophethe leyo ndawo ebhalisiwe. c"
14187,1,machine,0.0,1.0,1.0,False,"Ikhompyutha encane, i-Internet, kanye nezinto ezithuthukisiwe zobuchwepheshe, kanye nezinyathelo ezithathwe emhlabeni ji"
14188,0,human,1.0,0.0,1.0,False,"Uzokwaziswa ngokuthi ubhalelwe ngesinqumo sangaphakathi sokudlulisela isikhalazo. Uma ufisa ukubikelwa ngandlela thize, "
14189,0,human,1.0,0.0,1.0,False,"h Ngemuva kokuba isisebenzi solwazi sithathe isinqumo ngesicelo, ofake isicelo uyokwaziswa ngesinqumo ngendlela ecelwe n"
14190,1,machine,0.0,1.0,1.0,False,"Umthetho wezokuphepha ufaneleka ukuthi, njengabaphathi bezokuphepha eNingizimu Afrika, sithande abantu ngobuqotho nangok"
14191,1,machine,0.0,1.0,1.0,False,"Lokhu kubaluleke kakhulu ekuphatheni impilo yethu yezenhlalo. Ekuqedeni, ngicabanga ukuthi ama-social media ayingxenye e"
14192,0,human,1.0,0.0,1.0,False,"j Uma impendulo ingu Yebo, veza imininingwane egcwele.. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. .. ."
14193,0,human,1.0,0.0,1.0,False,Izikhathi ezijwayelekile zelivu njengelivu yonyaka kanye/noma izikhathi ezimfushane zelivu yokugula azivamile ukuphazami
14194,0,human,1.0,0.0,1.0,False,Amalitha angu-6 eglyphosate (Roundup) ehektheleni elilodwa akwenele ukuphatha ikhwikhi. Iglyphosate ingena nokudla ezimp
14195,1,machine,0.0,1.0,1.0,False,"(a) UNgqongqoshe kumele, minyaka yonke ngosuku oluzokhethwa nguNgqongqoshe ngemva kokuxoxisana noMEC, azise umphakathi k"
14196,0,human,1.0,0.0,1.0,False,"Uma ngabe isicelo sihambisana nokushiwo kulesi Sahluko, Isikhulu sezicelo kufanele... imali okufanele itholwe yilowo ofa"
14197,0,human,1.0,0.0,1.0,False,"Ngokwedlule, isampula eliqoqiwe kumahekhthare ayishumi ebhulokhi ngalinye lomhlaba lalithathwa njengelenele. Yize kunjal"
14198,1,machine,0.0,1.0,1.0,False,"Ama-Social Media Influencer: Umthelela Wabo Emphakathini Wethu Emhlabeni wanamuhla, ubuchwepheshe buhamba phambili, futh"
14199,1,machine,0.0,1.0,1.0,False,"Ubulili bezingane buhlose noma iyiphi isenzo noma ukungasebenzi okulimaza impilo yomzimba, yemizwa, noma yokuthuthuka kw"
14200,1,machine,0.0,1.0,1.0,False,I-Statistics eNingizimu Afrika isebenzisa izilimi eziyi-11 ezisemthethweni ukuze kuhlolwe umphakathi kanye nokubalwa kwa
14201,1,machine,0.0,1.0,1.0,False,Isu lokusebenza lihlinzekwa njengophakanyiso olwamukela ushintsho futhi lungashintshwa ngezakhiwo ezithile nezinhlelo zo
14202,1,machine,0.0,1.0,1.0,False,"Umbuzo 10: Yini engiyifunda ekufundeni online? Ekufundeni online, ungafunda amakhono amasha, izifundo ezithakazelisayo, "
14203,1,machine,0.0,1.0,1.0,False,"Ngakho-ke, amathayi afanele kufanele agcinwe endaweni epholile, emnyama, hhayi eduze kwemishini yokuwelding, ama-generat"
14204,1,machine,0.0,1.0,1.0,False,"Nokho, umbiko owandulele umehluko phakathi kwemiphakathi. Lokhu kungaholela ekwandeni kokuxabana phakathi kwemiphakathi "
14205,0,human,1.0,0.0,1.0,False,Ngizofisa-ke ukuveza uhlangothi lwalokho engikubonile mayelana nalokhu. Wakwazi nokutshela amaphoyisa ukuthi afake ucing
14206,0,human,1.0,0.0,1.0,False,"Lokhu sikwenza ngokuguquguqula ukuminyana kwezitshalo, sisebenzisa ngendlela efanele izivundisi ezifakwayo ngokwezivuno "
14207,0,human,1.0,0.0,1.0,False,Le volumu yesithupha eluchungechunge lwase-Van Schaik i-Studies in Language Policy in South Africa ayiyibekeli eceleni i
14208,0,human,1.0,0.0,1.0,False,"Intuthuko ifaka phakathi ukuthuthukiswa kwezimpilo zabantu ngokuthuthukiswa kwezemfundo, imali engenayo, ukuthuthukiswa "
14209,0,human,1.0,0.0,1.0,False,"Vikela i-geyser yakho ngokuyisonga yona kanye namapayipi amanzi ashisayo ngamaphephandaba, izingubo ezindala noma ezinye"
14210,1,machine,0.0,1.0,1.0,False,"Esontweni elidlulelwe, sasiMseleni, lapho saphinde saqala umkhankaso wokulwa nomonakalo oshiywe yi-apartheid ngokwethula"
14211,1,machine,0.0,1.0,1.0,False,"Ngonyaka ka-2020, iSamsung yethula iGalaxy Z Flip, eyayinezinzuzo eziningi ezifana nekhono lokuthwebula izithombe ezinhl"
14212,0,human,1.0,0.0,1.0,False,"Umthetho awuhlinzeki-ke kodwa ngomthetho wempahla maqondana nemishado yesiko ephethwe ngaphambi kokuqala koMthetho, kant"
14213,1,machine,0.0,1.0,1.0,False,"51 ka-1977). ""UMkhandlu"" ubonisa iMuniBuhlebizwe noma abalandeli bayo besikhwama, futhi uhlanganisa umkhandlu waleyo mun"
14214,0,human,0.9921,0.0079,0.9921,False,Umthetho Wokuvimbela Nokulwa Nemisebenzi Yenkohlakalo wenza ukuthi inkohlakalo ibe ubugebengu. Ubhekela noma ubani osebe
14215,1,machine,0.0,1.0,1.0,False,"Ukubhalwa kwezincwadi, izithombe, kanye nemibhalo eyengeziwe kwahamba kahle. “Ngiyazi ukuthi lokhu kuzoletha izinguquko "
14216,0,human,1.0,0.0,1.0,False,"Okunye esikwenzayo okuhambelana nokunciphisa ubumpofu, siyaqhubeka silwa nobuthakathaka obuningi, phinde siqube ukuseben"
14217,1,machine,0.0,1.0,1.0,False,Umbuzo 8: Yiziphi izinhlelo ezikhona zokulwa nokungondleki? Kukhona izinhlelo eziningi zokulwa nokungondleki. Izinhlelo 
14218,0,human,1.0,0.0,1.0,False,Yini udlame lwasekhaya? Lapho lokho kuziphatha kwalowo muntu okukulimazayo noma okungabangela ukuthi ulimale empilweni y
14219,1,machine,0.0,1.0,1.0,False,"### Izifo Ezingamahlalakhona: Indaba Yethu Emphakathini wethu, izifo ezingamahlalakhona zinezimpawu ezinkulu emindenini "
14220,1,machine,0.0,1.0,1.0,False,"Lokhu kuzokwenza kube nokuphathwa kahle kwezinsiza, futhi kuqinisekiswe ukuthi umphakathi uthola izinzuzo ezinkulu. Isip"
14221,0,human,1.0,0.0,1.0,False,"Ohlakeni lweNSI, ""amacebo amasha"" achazwa njengesingeniso emakethe (ezomnotho noma ezenhlalo) yemikhiqizo emisha noma ey"
14222,0,human,1.0,0.0,1.0,False,Izinguquko emananini ogesi kulabo bathengi abakhokha kuqala kufanele zikhonjiswe ngokubhalwa ezikhungweni zokuthengisa a
14223,1,machine,0.0,1.0,1.0,False,"Lokhu kuhlinzeka ngendawo yokubambisana, lapho abantu benza imisebenzi ehlose ukuthuthukisa impilo yabo, futhi bakha ubu"
14224,1,machine,0.0,1.0,1.0,False,"UQuincy wakhulela endaweni encane yaseWentworth, eningizimu yeDurban, futhi wayefuna ukuba ngumlingisi kusukela ebuncane"
14225,1,machine,0.0,1.0,1.0,False,"Isizulu sokuqala sokusebenza kwehlobo sokukhiqiza sesiphelile ezindaweni eziningi, futhi abaphathi basebenze kanzima uku"
14226,0,human,1.0,0.0,1.0,False,Loku kusho imibandela yokuqeqesha kanye nokuhlomisa abasebenzi ngobuhlakani ukuze bakwazi ukwenza imisebenzi abayinikezi
14227,0,human,1.0,0.0,1.0,False,c Izindleko Umbuso ozobhekana nazo ekubulaleni noma ekulahleni isilwane noma okokwenza kwamajini ngokulandela isiqephu-b
14228,0,human,1.0,0.0,1.0,False,Amavolontiya azokuba seziteshini zesitimela ezine ukuqhakambisa inyanga kaMeyi okuyi -Anti-Tobacco Month. Ukuthi-zoom in
14229,0,human,1.0,0.0,1.0,False,"EMafikeng, abasolwa abathathu baboshwa ngamacala ehlukene, kodwa bonke babenze izinto ezithi azifane. Uma usondeza izino"
14230,1,machine,0.0,1.0,1.0,False,Lezi yizindlu ezakhiwe ngababambiqhaza abaqashwe nguhulumeni wesifunda noma uhulumeni bendawo kulezi ziqephu ezihambisan
14231,0,human,1.0,0.0,1.0,False,kumemeza isalukazi esinguMaCele esangweni. Ngubani owayesasizwa lapha endlini ngoba uSindi noMpho base bembethwe yifu lo
14232,0,human,1.0,0.0,1.0,False,"Yidla ukudla okuncane izikhathi eziningana ukuze ugweme ukungazizwa kahle. Ukudla okunezinongo okunokhari omningi, upele"
14233,0,human,1.0,0.0,1.0,False,Amazinga aphezulu eFlorayidi (F) ayebonakala ku-WMA ese-Olifanti emaphansi. Imiphumela kwezempilo kanye nokuba namabala 
14234,0,human,1.0,0.0,1.0,False,a ikhophi yesaziso okubhekiswe kuyo kumtheshwana 1; kanye b nesaziso esibeka ukuthi isicelo esidluliswayo sizotholakala 
14235,1,machine,0.0,1.0,1.0,False,"Lokhu kwaholela ekwakhiweni kwezimpi ezinkulu, okuhlanganisa iMpi YamaBhunu Yezwe (1880-1881) neMpi YamaBhunu Yesibili ("
14236,1,machine,0.0,1.0,1.0,False,"Ukuphathwa kwekhwalithi kudinga izinsiza eziningi, ezibandakanya izinsiza zezimali, isikhathi, kanye nezinsiza zabantu. "
14237,1,machine,0.0,1.0,1.0,False,Zonke izikhungo eziphansi kweBhodi Yezikhungo Zasolwandle Zesizwe yeTransnet ngaphambi kokuthi lo mthetho uqale uzobuyel
14238,0,human,1.0,0.0,1.0,False,Lokhu kuchaza Inkantolo yeMantshi enamandla okulawula alingana neNkantolo yeNdabuko ethintekayo.41 Isahlulelo seNkantolo
14239,1,machine,0.0,1.0,1.0,False,"Izikole nezikhungo zemfundo zakhula, zathuthukiswa ukuze zifundise abantu abaningi. Lokhu kwaholela ekwandeni kwemiseben"
14240,1,machine,0.0,1.0,1.0,False,"Akukwazi ukusisiza kwazulu osuku lonke, siphinde sikhumbule ukuthi asikho isinyathelo esincane sokuvikela imiphakathi ye"
14241,0,human,1.0,0.0,1.0,False,"Amabhiliyoni alabo abaphilayo azabalazela ukuphila ezimweni zobuphofu, ukwesela kanye nentuthuko enganele, imbi kakhulu "
